jugador,elo_actual_total,elo_maximo_total,elo_actual_tierra,elo_actual_hierba,elo_actual_dura,elo_maximo_tierra,elo_maximo_hierba,elo_maximo_dura,activo,elo
khaled baligh,1451.14,1500.0,1443.35,1500.0,1502.36,1500.0,1500.0,1515.26,0,1451.14
jaymon crabb,1449.88,1500.0,1500.0,1500.0,1440.09,1500.0,1500.0,1500.0,0,1449.88
lionel roux,1557.87,1712.54,1475.29,1425.21,1528.49,1527.34,1500.0,1672.76,0,1557.87
tomas nydahl,1513.86,1578.28,1533.99,1474.66,1440.68,1581.02,1500.0,1522.04,0,1513.86
ji sung nam,1487.12,1515.24,1500.0,1500.0,1485.32,1500.0,1500.0,1515.23,0,1487.12
bill wallace,1480.73,1500.0,1481.5,1500.0,1500.0,1500.0,1500.0,1500.0,0,1480.73
jae sung an,1511.03,1531.81,1476.39,1500.0,1531.91,1500.0,1500.0,1531.91,0,1511.03
denys molchanov,1499.24,1531.71,1485.52,1500.0,1510.94,1500.0,1500.0,1528.24,0,1499.24
william alvarez,1483.07,1526.37,1492.76,1484.39,1452.42,1547.1,1500.0,1500.0,0,1483.07
michael marcin,1441.68,1515.26,1484.25,1453.08,1500.0,1516.0,1500.0,1500.0,0,1441.68
ricardo ycaza,1596.03,1722.96,1605.62,1457.59,1406.28,1711.24,1500.0,1500.0,0,1596.03
fernando perez pascal,1498.53,1512.72,1467.14,1500.0,1530.53,1500.0,1500.0,1530.53,0,1498.53
puriwat chatpatcharoen,1469.93,1500.0,1500.0,1500.0,1469.96,1500.0,1500.0,1500.0,0,1469.93
andy roddick,1873.67,2117.81,1641.45,1815.32,1846.4,1819.35,1912.97,2064.15,0,1873.67
chuck mckinley,1499.27,1532.0,1500.0,1500.0,1499.27,1500.0,1500.0,1532.0,0,1499.27
ivo klec,1464.57,1506.94,1476.62,1500.0,1480.66,1505.94,1500.0,1505.33,0,1464.57
markus hipfl,1529.52,1714.9,1545.43,1431.64,1504.18,1731.74,1500.0,1511.18,0,1529.52
richard pancho gonzales,1838.97,1965.1,1567.73,1675.22,1804.44,1624.24,1712.49,1847.09,0,1838.97
raymundo deyro,1479.72,1500.0,1469.13,1500.0,1500.0,1500.0,1500.0,1500.0,0,1479.72
dave shibley,1517.75,1531.98,1516.06,1500.0,1500.0,1532.07,1500.0,1500.0,0,1517.75
ken flach,1588.22,1687.3,1452.31,1568.0,1505.13,1500.0,1594.16,1648.02,0,1588.22
arsenije zlatanovic,1486.44,1500.0,1486.24,1500.0,1500.0,1500.0,1500.0,1500.0,0,1486.44
jason morton,1484.0,1500.0,1484.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,1484.0
zoltan ilin,1506.95,1533.45,1507.87,1500.0,1479.96,1523.8,1500.0,1500.0,0,1506.95
glen chanceler,1486.03,1500.0,1480.2,1500.0,1500.0,1500.0,1500.0,1500.0,0,1486.03
franco davin,1538.95,1851.08,1516.61,1500.0,1455.35,1832.17,1500.0,1530.9,0,1538.95
marco cecchinato,1533.59,1727.05,1566.55,1416.57,1385.18,1753.78,1529.97,1531.97,0,1533.59
justin barki,1500.36,1515.26,1500.0,1500.0,1501.06,1500.0,1500.0,1515.26,0,1500.36
r. watts,1479.21,1500.0,1500.0,1474.87,1500.0,1500.0,1500.0,1500.0,0,1479.21
bradley klahn,1453.46,1524.87,1441.28,1450.33,1464.85,1500.0,1500.0,1518.3,0,1453.46
tao mu,1486.86,1500.0,1500.0,1500.0,1488.27,1500.0,1500.0,1500.0,0,1486.86
claude n'goran,1493.84,1500.0,1500.0,1500.0,1493.7,1500.0,1500.0,1500.0,0,1493.84
bernard balleret,1445.59,1512.9,1464.01,1500.0,1453.72,1529.41,1500.0,1500.0,0,1445.59
luke smith,1513.97,1538.06,1500.0,1500.0,1504.6,1500.0,1500.0,1537.79,0,1513.97
carlos gomez-herrera,1488.53,1500.0,1488.21,1500.0,1500.0,1500.0,1500.0,1500.0,0,1488.53
james mccabe,1455.8,1500.0,1500.0,1466.37,1466.32,1500.0,1500.0,1500.0,1,1455.8
geoffrey olsson,1488.39,1522.54,1500.0,1487.44,1500.0,1500.0,1520.59,1500.0,0,1488.39
bonit wiryawan,1498.3,1500.0,1516.55,1489.39,1487.17,1518.12,1500.0,1500.0,0,1498.3
shuzo matsuoka,1575.35,1833.27,1481.31,1591.66,1538.57,1521.29,1625.71,1720.66,0,1575.35
tim goransson,1467.82,1500.0,1465.89,1500.0,1500.0,1500.0,1500.0,1500.0,0,1467.82
nicolas kelaidis,1374.5,1500.0,1405.61,1438.84,1484.49,1500.0,1500.0,1500.0,0,1374.5
harald theissen,1494.54,1528.88,1460.53,1501.57,1485.98,1500.0,1519.24,1519.68,0,1494.54
petr kralert,1503.82,1523.41,1477.57,1500.0,1516.55,1500.0,1500.0,1532.14,0,1503.82
younes rachidi,1495.57,1511.44,1484.34,1500.0,1510.73,1500.0,1500.0,1510.73,0,1495.57
alan fernando rubio fierros,1485.85,1500.0,1485.33,1500.0,1500.0,1500.0,1500.0,1500.0,0,1485.85
ricardo rodriguez,1579.26,1610.24,1509.55,1500.0,1599.22,1516.38,1500.0,1620.43,0,1579.26
giovanni lelli mami,1485.64,1500.0,1485.76,1500.0,1500.0,1500.0,1500.0,1500.0,0,1485.64
alex nizet,1486.16,1500.0,1500.0,1483.04,1500.0,1500.0,1500.0,1500.0,0,1486.16
lucas catarina,1489.79,1515.14,1479.46,1500.0,1500.33,1500.0,1500.0,1515.14,0,1489.79
michael geserer,1497.72,1510.37,1486.05,1500.0,1510.93,1500.0,1500.0,1513.33,0,1497.72
jerome potier,1593.31,1679.23,1576.16,1439.72,1545.92,1664.11,1500.0,1591.13,0,1593.31
markos kalovelonis,1497.64,1500.0,1492.88,1500.0,1500.0,1500.0,1500.0,1500.0,0,1497.64
khaled ezankouli,1468.11,1500.0,1500.0,1500.0,1468.09,1500.0,1500.0,1500.0,0,1468.11
sho shimabukuro,1490.82,1515.45,1500.0,1488.58,1475.71,1500.0,1500.0,1514.83,0,1490.82
markus naewie,1551.86,1597.88,1532.59,1480.23,1499.18,1568.84,1506.4,1538.95,0,1551.86
zeljko tosic,1527.08,1527.08,1526.58,1500.0,1500.0,1526.58,1500.0,1500.0,0,1527.08
ashley naumann,1481.71,1500.0,1500.0,1500.0,1478.28,1500.0,1500.0,1500.0,0,1481.71
wes horskins,1484.0,1500.0,1500.0,1484.0,1500.0,1500.0,1500.0,1500.0,0,1484.0
mohammed abdulla,1493.49,1500.0,1500.0,1500.0,1488.04,1500.0,1500.0,1500.0,0,1493.49
paul groth,1483.01,1500.0,1482.78,1500.0,1500.0,1500.0,1500.0,1500.0,0,1483.01
g. moore,1463.45,1500.0,1500.0,1453.76,1500.0,1500.0,1500.0,1500.0,0,1463.45
jon sorbo,1492.89,1500.0,1500.0,1500.0,1488.42,1500.0,1500.0,1500.0,0,1492.89
erhan oral,1441.84,1514.71,1468.74,1500.0,1471.32,1500.0,1500.0,1516.0,0,1441.84
phillip tuckniss,1523.02,1529.17,1522.2,1500.0,1500.0,1529.16,1500.0,1500.0,0,1523.02
evan king,1486.11,1503.17,1500.0,1500.0,1478.24,1500.0,1500.0,1502.67,0,1486.11
alex antonitsch,1549.93,1787.77,1482.26,1553.58,1563.77,1612.95,1618.99,1712.89,0,1549.93
kanyab derafshidjavan,1515.51,1515.51,1515.43,1500.0,1500.0,1515.43,1500.0,1500.0,0,1515.51
martyn pawelski,1516.0,1516.0,1500.0,1500.0,1516.0,1500.0,1500.0,1516.0,1,1516.0
gianni mina,1492.2,1500.55,1476.33,1500.0,1500.0,1500.0,1500.0,1500.0,0,1492.2
ali yenilmez,1472.73,1500.0,1486.02,1500.0,1484.74,1500.0,1500.0,1500.0,0,1472.73
radoslav lukaev,1514.25,1514.25,1508.35,1500.0,1498.66,1516.0,1500.0,1500.0,0,1514.25
juan borba,1447.5,1500.0,1450.97,1500.0,1500.0,1500.0,1500.0,1500.0,0,1447.5
jacques bonnemaison,1490.55,1500.0,1500.0,1500.0,1486.08,1500.0,1500.0,1500.0,0,1490.55
miguel nido,1526.11,1564.9,1493.57,1478.45,1516.94,1522.53,1500.0,1547.16,0,1526.11
enzo couacaud,1470.73,1518.73,1478.5,1477.27,1492.8,1517.29,1500.0,1505.91,1,1470.73
asiri iddamalgoda,1513.83,1516.0,1516.0,1500.0,1499.39,1516.0,1500.0,1500.0,0,1513.83
segun balogun,1464.84,1500.0,1500.0,1500.0,1458.87,1500.0,1500.0,1500.0,0,1464.84
marzio martelli,1528.54,1604.08,1500.7,1491.21,1539.99,1585.89,1513.98,1547.66,0,1528.54
jose antonio velazquez,1483.9,1500.0,1481.9,1500.0,1500.0,1500.0,1500.0,1500.0,0,1483.9
finn christensen,1520.68,1520.68,1519.02,1500.0,1500.0,1519.02,1500.0,1500.0,0,1520.68
bob murio,1489.67,1516.0,1500.0,1500.0,1487.81,1500.0,1500.0,1516.0,0,1489.67
robert lutz,1731.81,1968.62,1691.84,1687.51,1666.81,1767.06,1810.19,1821.74,0,1731.81
kepler orellana,1546.05,1546.05,1486.38,1500.0,1553.06,1504.99,1500.0,1553.06,0,1546.05
mulari dharan,1485.66,1515.09,1500.0,1500.0,1486.52,1500.0,1500.0,1515.2,0,1485.66
jonathan chu,1528.53,1545.73,1500.0,1500.0,1528.29,1500.0,1500.0,1545.7,0,1528.53
alejandro moro canas,1488.78,1522.51,1514.04,1483.3,1486.13,1523.42,1500.0,1500.0,1,1488.78
houcine saber,1412.8,1513.2,1432.12,1500.0,1470.82,1512.79,1500.0,1500.0,0,1412.8
selim var,1483.92,1500.0,1482.2,1500.0,1500.0,1500.0,1500.0,1500.0,0,1483.92
charles irie,1483.9,1500.0,1483.98,1500.0,1500.0,1500.0,1500.0,1500.0,0,1483.9
jan gunnarsson,1626.71,1824.13,1603.26,1554.55,1627.43,1771.53,1565.47,1714.4,0,1626.71
barry geraghty,1445.95,1516.0,1460.15,1468.86,1500.0,1500.0,1516.0,1500.0,0,1445.95
denis galesi,1466.09,1500.0,1466.07,1500.0,1500.0,1500.0,1500.0,1500.0,0,1466.09
leo borg,1463.61,1507.06,1501.95,1500.0,1440.74,1513.85,1500.0,1500.0,1,1463.61
benjamin mitchell,1449.9,1500.0,1500.0,1500.0,1446.33,1500.0,1500.0,1500.0,0,1449.9
henry adjei darko,1506.3,1517.08,1504.8,1500.0,1505.16,1504.8,1500.0,1516.0,0,1506.3
guillermo minutella,1482.3,1500.0,1479.64,1500.0,1500.0,1500.0,1500.0,1500.0,0,1482.3
robert kendrick,1483.88,1612.23,1427.56,1418.09,1511.88,1516.31,1500.0,1610.42,0,1483.88
stefano travaglia,1506.95,1688.06,1480.54,1460.16,1521.53,1605.21,1500.0,1598.81,0,1506.95
pedro rebolledo,1497.26,1818.57,1505.9,1469.73,1459.63,1819.11,1500.0,1557.08,0,1497.26
daniel vacek,1589.36,1801.5,1490.71,1544.9,1592.1,1627.0,1568.82,1754.72,0,1589.36
eric taino,1532.65,1583.57,1490.06,1500.0,1511.32,1500.0,1500.0,1570.53,0,1532.65
zoltan kuharszky,1477.51,1698.38,1491.53,1497.84,1457.89,1649.63,1527.02,1577.2,0,1477.51
leonardo scrocchia,1500.0,1516.0,1500.0,1500.0,1500.0,1516.0,1500.0,1500.0,0,1500.0
harald elschenbroich,1627.76,1787.64,1607.05,1492.5,1517.01,1752.79,1543.14,1557.8,0,1627.76
gian marco moroni,1480.52,1521.07,1492.57,1500.0,1482.59,1520.23,1500.0,1500.0,0,1480.52
qualifier qualifier15,1485.91,1500.0,1486.47,1500.0,1500.0,1500.0,1500.0,1500.0,0,1485.91
norman holmes,1516.83,1602.02,1488.39,1503.66,1498.43,1574.84,1543.92,1500.0,0,1516.83
olivier patience,1466.89,1612.12,1471.17,1498.64,1413.85,1594.24,1532.06,1507.01,0,1466.89
adria soriano barrera,1489.75,1500.0,1500.0,1500.0,1490.01,1500.0,1500.0,1500.0,1,1489.75
henry somerville,1485.43,1500.0,1500.0,1483.2,1500.0,1500.0,1500.0,1500.0,0,1485.43
john zweig,1491.29,1500.0,1500.0,1500.0,1489.52,1500.0,1500.0,1500.0,0,1491.29
ayrton wibowo,1456.74,1500.0,1500.0,1500.0,1455.74,1500.0,1500.0,1500.0,0,1456.74
fernando romboli,1482.72,1500.0,1485.77,1500.0,1500.0,1500.0,1500.0,1500.0,0,1482.72
yves christiaen,1504.12,1520.7,1500.0,1500.0,1500.0,1516.0,1500.0,1500.0,0,1504.12
toma ovici,1618.25,1657.04,1588.48,1501.42,1473.2,1615.55,1516.65,1533.1,0,1618.25
john van nostrand,1498.27,1541.93,1481.55,1517.49,1490.46,1500.0,1535.95,1500.0,0,1498.27
robbie weiss,1531.69,1622.81,1423.83,1475.91,1555.07,1500.0,1557.17,1603.5,0,1531.69
dac tien nguyen,1483.59,1500.0,1500.0,1500.0,1483.09,1500.0,1500.0,1500.0,0,1483.59
thomas johansson,1653.6,1932.66,1557.17,1620.64,1647.28,1635.46,1757.85,1839.74,0,1653.6
william freer,1515.23,1525.36,1500.0,1500.0,1505.46,1500.0,1500.0,1523.91,0,1515.23
ronnie bathman,1407.78,1535.41,1418.42,1481.43,1453.7,1516.94,1501.14,1529.5,0,1407.78
piet veentjer,1465.01,1500.0,1464.98,1500.0,1500.0,1500.0,1500.0,1500.0,0,1465.01
steve stefanki,1476.79,1500.0,1500.0,1492.13,1484.0,1500.0,1500.0,1500.0,0,1476.79
juan carlos andrade,1484.76,1500.0,1486.18,1500.0,1500.0,1500.0,1500.0,1500.0,0,1484.76
robert janecek,1484.92,1500.0,1500.0,1500.0,1483.74,1500.0,1500.0,1500.0,0,1484.92
dudi sela,1588.24,1735.88,1347.83,1579.88,1565.18,1509.35,1596.04,1694.5,0,1588.24
juan lugo,1485.84,1500.0,1500.0,1500.0,1484.97,1500.0,1500.0,1500.0,0,1485.84
alan mills,1472.47,1500.0,1500.0,1467.75,1500.0,1500.0,1500.0,1500.0,0,1472.47
mariusz zielinski,1481.93,1500.0,1481.9,1500.0,1500.0,1500.0,1500.0,1500.0,0,1481.93
david smith,1503.46,1516.0,1500.0,1503.46,1500.0,1500.0,1516.0,1500.0,0,1503.46
serge brueck,1476.52,1505.24,1443.13,1500.0,1521.92,1500.0,1500.0,1557.67,0,1476.52
julio peralta,1488.84,1500.0,1489.58,1500.0,1500.0,1500.0,1500.0,1500.0,0,1488.84
jim delaney,1520.0,1687.35,1479.23,1538.97,1442.95,1581.9,1601.51,1595.19,0,1520.0
james turner,1458.66,1522.07,1500.0,1443.69,1500.0,1500.0,1513.08,1500.0,0,1458.66
kristian pless,1434.75,1697.02,1459.54,1415.34,1458.05,1537.06,1508.43,1661.51,0,1434.75
siu fai kelvin lam,1514.54,1514.54,1500.0,1500.0,1514.46,1500.0,1500.0,1514.46,0,1514.54
manuel guinard,1526.73,1539.59,1501.43,1500.0,1503.59,1520.03,1500.0,1522.71,1,1526.73
alejandro davidovich fokina,1786.53,1822.55,1661.71,1532.76,1721.54,1745.58,1539.86,1779.24,1,1786.53
john millman,1619.01,1752.65,1522.29,1499.68,1603.5,1579.36,1553.58,1737.89,0,1619.01
jannick niessner,1483.24,1500.0,1484.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,1483.24
willem prinsloo,1454.68,1554.62,1435.69,1466.19,1481.5,1520.56,1500.0,1557.01,0,1454.68
pierre-ludovic duclos,1505.13,1512.41,1500.0,1490.45,1496.71,1500.0,1500.0,1507.47,0,1505.13
andreas maurer,1518.9,1819.46,1532.35,1549.5,1460.28,1785.95,1576.99,1550.81,0,1518.9
nikolas sanchez izquierdo,1491.84,1500.0,1490.59,1500.0,1500.0,1500.0,1500.0,1500.0,1,1491.84
lynton franzi,1497.11,1516.0,1500.0,1497.74,1500.0,1500.0,1516.0,1500.0,0,1497.11
unknown kreuzhuber,1490.36,1500.0,1487.37,1500.0,1500.0,1500.0,1500.0,1500.0,0,1490.36
zhizhen zhang,1599.26,1726.68,1616.94,1500.42,1528.4,1638.57,1525.85,1638.5,1,1599.26
sergio tacchini,1473.45,1500.0,1470.26,1500.0,1500.0,1500.0,1500.0,1500.0,0,1473.45
emilio sanchez,1487.37,2022.57,1492.22,1457.1,1554.69,2004.31,1528.68,1867.5,0,1487.37
jakub herm-zahlava,1474.02,1500.0,1471.95,1500.0,1500.0,1500.0,1500.0,1500.0,0,1474.02
pablo arraya,1553.28,1823.54,1561.63,1453.03,1464.98,1821.75,1500.0,1592.51,0,1553.28
paul hartopp,1484.0,1500.0,1500.0,1500.0,1484.0,1500.0,1500.0,1500.0,0,1484.0
mark choy,1469.75,1500.0,1500.0,1500.0,1468.54,1500.0,1500.0,1500.0,0,1469.75
gilbert schaller,1521.09,1828.38,1545.92,1469.04,1426.05,1818.86,1500.0,1515.42,0,1521.09
tim clements,1505.52,1517.08,1500.0,1507.54,1490.61,1500.0,1516.31,1500.0,0,1505.52
roy anchant,1482.93,1500.0,1482.49,1500.0,1500.0,1500.0,1500.0,1500.0,0,1482.93
leeh bienkowski,1471.53,1513.36,1466.26,1500.0,1501.24,1504.58,1500.0,1516.0,0,1471.53
adam kennedy,1467.76,1500.0,1500.0,1482.17,1481.34,1500.0,1500.0,1500.0,0,1467.76
d. beasant,1495.72,1516.0,1500.0,1496.33,1500.0,1500.0,1516.0,1500.0,0,1495.72
hermes gamonal,1496.85,1500.0,1491.08,1500.0,1491.32,1500.0,1500.0,1500.29,0,1496.85
chris louw,1484.03,1500.0,1500.0,1481.32,1500.0,1500.0,1500.0,1500.0,0,1484.03
tom brown,1489.33,1532.0,1484.59,1500.0,1493.57,1500.0,1500.0,1532.0,0,1489.33
dieter stoffer,1471.77,1500.0,1470.32,1500.0,1500.0,1500.0,1500.0,1500.0,0,1471.77
shao-xuan zeng,1510.3,1515.27,1500.0,1500.0,1499.24,1500.0,1500.0,1515.24,0,1510.3
suresh melvani,1484.0,1500.0,1484.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,1484.0
pablo llamas ruiz,1532.68,1562.32,1502.51,1500.0,1514.04,1540.91,1500.0,1520.21,1,1532.68
constant lestienne,1447.27,1621.39,1431.13,1426.14,1469.86,1500.0,1518.22,1610.17,1,1447.27
e. youatt,1483.48,1500.0,1500.0,1484.11,1500.0,1500.0,1500.0,1500.0,0,1483.48
james smith,1465.98,1500.0,1483.22,1482.06,1500.0,1500.0,1500.0,1500.0,0,1465.98
james lemke,1493.89,1500.0,1500.0,1500.0,1484.19,1500.0,1500.0,1500.0,0,1493.89
frances tiafoe,1715.1,1888.53,1632.41,1569.82,1712.62,1655.97,1620.17,1860.17,1,1715.1
uros vico,1495.35,1507.88,1493.57,1492.74,1506.65,1500.0,1500.0,1513.31,0,1495.35
nick barone,1483.61,1500.0,1484.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,1483.61
wesley whitehouse,1502.19,1534.57,1500.0,1496.05,1496.79,1500.0,1519.57,1533.19,0,1502.19
arjun fernando,1519.78,1554.08,1551.05,1500.0,1474.57,1551.05,1500.0,1503.99,0,1519.78
buster c. mottram,1724.33,1948.32,1735.09,1659.41,1672.98,1903.26,1659.41,1740.77,0,1724.33
christopher koderisch,1494.84,1500.0,1500.0,1482.96,1500.0,1500.0,1500.0,1500.0,0,1494.84
frantisek pala,1498.52,1745.78,1481.02,1436.84,1462.42,1750.23,1500.0,1516.0,0,1498.52
ramon funtera,1478.83,1500.0,1467.83,1500.0,1500.0,1500.0,1500.0,1500.0,0,1478.83
david wells-roth,1480.94,1500.0,1500.0,1500.0,1482.65,1500.0,1500.0,1500.0,0,1480.94
cheng-yu yu,1477.66,1500.0,1500.0,1500.0,1473.63,1500.0,1500.0,1500.0,0,1477.66
john feaver,1357.15,1625.92,1387.16,1423.67,1425.64,1551.08,1540.67,1517.01,0,1357.15
bret richardson,1465.94,1500.0,1500.0,1500.0,1466.89,1500.0,1500.0,1500.0,0,1465.94
meir wertheimer,1546.64,1558.22,1467.7,1500.0,1582.66,1500.0,1500.0,1582.66,0,1546.64
alberto martorell,1490.6,1501.19,1486.25,1500.0,1500.0,1500.0,1500.0,1500.0,0,1490.6
christian sigsgaard,1456.32,1500.0,1500.0,1486.15,1474.91,1500.0,1500.0,1500.0,0,1456.32
alvaro garron,1481.98,1500.0,1482.54,1500.0,1500.0,1500.0,1500.0,1500.0,0,1481.98
pedro sakamoto,1490.09,1500.0,1489.81,1500.0,1500.0,1500.0,1500.0,1500.0,0,1490.09
patricio apey,1486.4,1500.0,1487.4,1500.0,1500.0,1500.0,1500.0,1500.0,0,1486.4
jaroslav bulant,1472.86,1500.0,1468.2,1500.0,1500.0,1500.0,1500.0,1500.0,0,1472.86
jerome seguin,1484.91,1527.96,1508.18,1500.0,1464.32,1541.57,1500.0,1500.0,0,1484.91
bruno renoult,1471.33,1500.0,1500.0,1500.0,1468.56,1500.0,1500.0,1500.0,0,1471.33
ganiyu adenekan,1388.66,1500.0,1423.19,1500.0,1454.59,1500.0,1500.0,1500.0,0,1388.66
marco chiudinelli,1488.77,1654.71,1449.48,1475.72,1488.11,1533.87,1518.08,1606.06,0,1488.77
laith azzouni,1516.0,1516.0,1500.0,1500.0,1516.0,1500.0,1500.0,1516.0,0,1516.0
bidynt goswami,1501.16,1510.93,1501.43,1484.11,1500.0,1516.0,1500.0,1500.0,0,1501.16
massimo dell'acqua,1488.69,1500.0,1486.96,1500.7,1480.77,1500.0,1516.0,1500.0,0,1488.69
cayetano march,1501.08,1515.35,1500.0,1500.0,1501.31,1500.0,1500.0,1516.0,0,1501.08
vincenzo santopadre,1523.66,1622.46,1527.18,1493.24,1498.9,1601.26,1515.34,1541.02,0,1523.66
nino serdarusic,1456.95,1500.0,1449.57,1500.0,1491.46,1500.0,1500.0,1500.0,0,1456.95
bill glaves,1493.13,1500.0,1500.0,1500.0,1488.29,1500.0,1500.0,1500.0,0,1493.13
sashi menon,1517.49,1652.13,1486.49,1443.98,1453.26,1560.76,1526.47,1608.39,0,1517.49
edson krause,1499.79,1516.0,1500.0,1500.0,1500.0,1500.0,1500.0,1516.0,0,1499.79
luke milligan,1537.83,1569.91,1495.55,1474.69,1521.83,1500.0,1534.7,1538.83,0,1537.83
g. miles,1484.0,1500.0,1500.0,1484.0,1500.0,1500.0,1500.0,1500.0,0,1484.0
christopher sylvan,1514.77,1532.76,1478.31,1487.72,1512.77,1514.55,1500.0,1529.39,0,1514.77
fernando gonzalez,1703.52,2051.15,1810.02,1633.31,1691.98,1991.69,1647.4,1983.39,0,1703.52
rayno seegers,1456.36,1500.13,1481.3,1470.1,1424.65,1518.08,1507.37,1500.0,0,1456.36
ned saxman,1489.11,1500.0,1500.0,1486.18,1500.0,1500.0,1500.0,1500.0,0,1489.11
lajos levai,1483.24,1516.0,1485.25,1500.0,1499.67,1500.0,1500.0,1516.0,0,1483.24
gustavo rueda,1483.34,1500.0,1484.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,1483.34
wayne ferreira,1654.13,2035.13,1682.95,1640.95,1597.6,1860.17,1752.3,1970.01,0,1654.13
peter carlsson,1461.71,1524.29,1465.0,1487.66,1452.15,1510.48,1514.8,1502.46,0,1461.71
christopher koutrouzas,1466.01,1500.0,1483.14,1500.0,1481.27,1500.0,1500.0,1500.0,0,1466.01
bong suk kim,1484.39,1500.0,1500.0,1493.38,1500.0,1500.0,1500.0,1500.0,0,1484.39
patrik kuhnen,1537.82,1728.82,1528.35,1518.8,1523.57,1643.54,1627.25,1666.9,0,1537.82
j. adams,1486.76,1500.0,1500.0,1486.54,1500.0,1500.0,1500.0,1500.0,0,1486.76
rudy foo,1440.43,1500.0,1467.22,1500.0,1468.74,1500.0,1500.0,1500.0,0,1440.43
christo steyn,1532.29,1745.93,1507.14,1557.36,1472.49,1525.98,1636.92,1628.94,0,1532.29
f. de koenig,1482.7,1500.0,1500.0,1500.0,1482.32,1500.0,1500.0,1500.0,0,1482.7
roger ashcroft,1483.26,1500.0,1500.0,1483.26,1500.0,1500.0,1500.0,1500.0,0,1483.26
j. cabeza,1497.93,1500.0,1496.4,1500.0,1500.0,1500.0,1500.0,1500.0,0,1497.93
frank moser,1480.63,1500.0,1500.0,1486.46,1484.0,1500.0,1500.0,1500.0,0,1480.63
amani jumatano,1495.97,1500.0,1500.0,1500.0,1495.36,1500.0,1500.0,1500.0,0,1495.97
lars samuelson,1471.11,1500.0,1489.87,1500.0,1475.85,1500.0,1500.0,1500.0,0,1471.11
ken mordoff,1498.6,1516.0,1500.0,1500.0,1500.0,1500.0,1500.0,1516.0,0,1498.6
mark taylor,1483.2,1500.0,1500.0,1483.27,1500.0,1500.0,1500.0,1500.0,0,1483.2
tony roche,1838.62,2095.15,1782.71,1821.27,1692.22,1860.98,1973.25,1782.35,0,1838.62
elias bramly,1447.78,1500.0,1469.46,1500.0,1469.46,1500.0,1500.0,1500.0,0,1447.78
peter macdonald,1482.69,1500.0,1483.51,1500.0,1500.0,1500.0,1500.0,1500.0,0,1482.69
francisco costa,1476.55,1511.96,1479.6,1500.0,1479.46,1506.84,1500.0,1500.0,0,1476.55
hussain akbari,1474.21,1529.43,1477.54,1500.0,1496.03,1500.0,1500.0,1529.41,0,1474.21
sergi duran,1473.23,1500.0,1485.27,1482.45,1500.0,1500.0,1500.0,1500.0,0,1473.23
frank falderbaum,1510.31,1527.85,1503.13,1500.0,1500.0,1524.36,1500.0,1500.0,0,1510.31
fernando de vivo,1483.95,1500.0,1482.49,1500.0,1500.0,1500.0,1500.0,1500.0,0,1483.95
r. turley,1482.83,1500.0,1500.0,1482.74,1500.0,1500.0,1500.0,1500.0,0,1482.83
vincent spadea,1491.9,1862.5,1515.3,1514.38,1472.63,1725.0,1564.05,1820.8,0,1491.9
walid ahouda,1484.0,1500.0,1500.0,1500.0,1484.0,1500.0,1500.0,1500.0,0,1484.0
pekka petersen dyggve,1529.76,1529.76,1530.53,1500.0,1500.0,1530.53,1500.0,1500.0,0,1529.76
robert trogolo,1529.44,1566.67,1500.54,1498.01,1501.97,1519.07,1507.84,1545.43,0,1529.44
errol kilov,1482.52,1516.0,1500.0,1500.0,1480.09,1500.0,1500.0,1516.0,0,1482.52
fred hemmes sr.,1503.1,1514.3,1513.97,1450.38,1484.0,1528.72,1500.0,1500.0,0,1503.1
giuseppe arancio,1484.0,1500.0,1484.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,1484.0
aleksandar kovacevic,1488.05,1575.95,1392.34,1475.6,1551.65,1503.3,1519.13,1574.79,1,1488.05
massimo pelosini,1482.77,1500.0,1482.66,1500.0,1500.0,1500.0,1500.0,1500.0,0,1482.77
tegar abdi satrio wibowo,1487.29,1500.0,1500.0,1500.0,1486.2,1500.0,1500.0,1500.0,0,1487.29
murat gurler,1462.43,1500.0,1489.86,1500.0,1470.78,1500.0,1500.0,1500.0,0,1462.43
ralph geiger,1492.27,1523.76,1502.3,1500.0,1484.33,1534.65,1500.0,1500.0,0,1492.27
a. berwitz,1464.23,1500.0,1500.0,1466.01,1500.0,1500.0,1500.0,1500.0,0,1464.23
chang-rung wu,1516.65,1556.4,1469.42,1516.0,1534.2,1500.0,1516.0,1547.52,0,1516.65
finn reynolds,1485.82,1500.0,1500.0,1484.0,1500.0,1500.0,1500.0,1500.0,0,1485.82
john mcgrath,1519.56,1525.49,1500.0,1514.31,1500.0,1500.0,1522.38,1500.0,0,1519.56
tim donovan,1537.87,1549.14,1500.0,1500.0,1532.82,1500.0,1500.0,1544.35,0,1537.87
raven klaasen,1530.9,1574.49,1500.0,1519.8,1514.77,1500.0,1533.91,1551.29,0,1530.9
kevin menton,1463.61,1509.32,1484.45,1489.09,1471.17,1500.0,1506.12,1516.0,0,1463.61
josselin ouanna,1533.11,1570.97,1496.89,1500.0,1487.28,1523.78,1500.0,1506.96,0,1533.11
